Year,Month,Day,Interval,wind_apb1,wind_apb2,wind_apb3,wind_apb4,wind_apb5
2060,1,10,1,0.0,0.0,0.067034945,0.0,0.0
2060,1,10,2,0.0,0.0,0.15110890899999999,0.000640375,0.008287847666666666
2060,1,10,3,0.0,0.0,0.204917079,0.007990716666666666,0.009627096333333333
2060,1,10,4,0.0,0.0,0.10931281466666666,0.0,0.009477712333333334
2060,1,10,5,0.0,0.0,0.047088771,0.0012593356666666666,0.028420440333333335
2060,1,10,6,0.0,0.0,0.056157435666666665,0.0,0.008987337333333333
2060,1,10,7,0.0,0.0,0.08298380233333334,0.0,0.017491284
2060,1,10,8,0.0,0.0,0.106708443,0.0,0.018705431999999998
2060,1,11,1,0.0,0.0,0.067034945,0.0,0.0
2060,1,11,2,0.0,0.0,0.15110890899999999,0.000640375,0.008287847666666666
2060,1,11,3,0.0,0.0,0.204917079,0.007990716666666666,0.009627096333333333
2060,1,11,4,0.0,0.0,0.10931281466666666,0.0,0.009477712333333334
2060,1,11,5,0.0,0.0,0.047088771,0.0012593356666666666,0.028420440333333335
2060,1,11,6,0.0,0.0,0.056157435666666665,0.0,0.008987337333333333
2060,1,11,7,0.0,0.0,0.08298380233333334,0.0,0.017491284
2060,1,11,8,0.0,0.0,0.106708443,0.0,0.018705431999999998
2060,1,12,1,0.0,0.0,0.067034945,0.0,0.0
2060,1,12,2,0.0,0.0,0.15110890899999999,0.000640375,0.008287847666666666
2060,1,12,3,0.0,0.0,0.204917079,0.007990716666666666,0.009627096333333333
2060,1,12,4,0.0,0.0,0.10931281466666666,0.0,0.009477712333333334
2060,1,12,5,0.0,0.0,0.047088771,0.0012593356666666666,0.028420440333333335
2060,1,12,6,0.0,0.0,0.056157435666666665,0.0,0.008987337333333333
2060,1,12,7,0.0,0.0,0.08298380233333334,0.0,0.017491284
2060,1,12,8,0.0,0.0,0.106708443,0.0,0.018705431999999998
2060,1,13,1,0.0,0.0,0.067034945,0.0,0.0
2060,1,13,2,0.0,0.0,0.15110890899999999,0.000640375,0.008287847666666666
2060,1,13,3,0.0,0.0,0.204917079,0.007990716666666666,0.009627096333333333
2060,1,13,4,0.0,0.0,0.10931281466666666,0.0,0.009477712333333334
2060,1,13,5,0.0,0.0,0.047088771,0.0012593356666666666,0.028420440333333335
2060,1,13,6,0.0,0.0,0.056157435666666665,0.0,0.008987337333333333
2060,1,13,7,0.0,0.0,0.08298380233333334,0.0,0.017491284
2060,1,13,8,0.0,0.0,0.106708443,0.0,0.018705431999999998
2060,1,14,1,0.0,0.0,0.067034945,0.0,0.0
2060,1,14,2,0.0,0.0,0.15110890899999999,0.000640375,0.008287847666666666
2060,1,14,3,0.0,0.0,0.204917079,0.007990716666666666,0.009627096333333333
2060,1,14,4,0.0,0.0,0.10931281466666666,0.0,0.009477712333333334
2060,1,14,5,0.0,0.0,0.047088771,0.0012593356666666666,0.028420440333333335
2060,1,14,6,0.0,0.0,0.056157435666666665,0.0,0.008987337333333333
2060,1,14,7,0.0,0.0,0.08298380233333334,0.0,0.017491284
2060,1,14,8,0.0,0.0,0.106708443,0.0,0.018705431999999998
2060,1,15,1,0.0,0.0,0.067034945,0.0,0.0
2060,1,15,2,0.0,0.0,0.15110890899999999,0.000640375,0.008287847666666666
2060,1,15,3,0.0,0.0,0.204917079,0.007990716666666666,0.009627096333333333
2060,1,15,4,0.0,0.0,0.10931281466666666,0.0,0.009477712333333334
2060,1,15,5,0.0,0.0,0.047088771,0.0012593356666666666,0.028420440333333335
2060,1,15,6,0.0,0.0,0.056157435666666665,0.0,0.008987337333333333
