Year,Month,Day,Interval,APB1,APB2,APB3,APB4,APB5,Sumatera,Kalimantan,Lombok
2059,3,28,8,95416.10250333334,50800.81036,37055.52906666666,51287.81829333334,6929.4582396666665,0.0,0.0,0.0
2059,3,29,1,87397.90372333334,46307.09994666666,31803.38824,47120.849883333336,6180.179652666667,0.0,0.0,0.0
2059,3,29,2,79331.46718333334,43609.46279333333,29486.586926666667,44794.92398333334,6069.676791333332,0.0,0.0,0.0
2059,3,29,3,80463.78785666666,44503.64530333333,30777.294126666664,44625.15215,6810.702391,0.0,0.0,0.0
2059,3,29,4,89300.14906666667,46669.08738333333,32475.69342,48012.82615666667,7590.432592,0.0,0.0,0.0
2059,3,29,5,89907.79223666666,45486.40442666667,32502.086639999998,47684.66779,7561.206669,0.0,0.0,0.0
2059,3,29,6,87681.44692666666,44853.02174333334,31370.038343333334,45789.01393666666,7466.310940333333,0.0,0.0,0.0
2059,3,29,7,87196.04601333333,47738.02621,36053.894303333334,50071.52416,7854.283029000001,0.0,0.0,0.0
2059,3,29,8,86530.71364999999,46947.56440333333,34624.27544333333,48168.843010000004,6977.205717333333,0.0,0.0,0.0
2059,3,30,1,84891.93741666667,44705.77538666667,31465.206443333333,46108.292853333325,6399.877972666666,0.0,0.0,0.0
2059,3,30,2,79837.18732666667,42192.56388,29771.27411,44228.35508333333,6134.229855333334,0.0,0.0,0.0
2059,3,30,3,77628.51921,42124.224793333335,30030.03112,42709.01563666667,6898.461873666667,0.0,0.0,0.0
2059,3,30,4,81234.66584333334,41301.677116666666,29812.838659999998,42248.945673333335,7550.148211333333,0.0,0.0,0.0
2059,3,30,5,82880.87793666667,40956.11394,29982.065743333336,42871.35161333333,7606.066963,0.0,0.0,0.0
2059,3,30,6,82757.7096,40591.15760666667,29773.31693,42325.97355,7629.164430666667,0.0,0.0,0.0
2059,3,30,7,85861.1867,45525.54482666667,36067.15900000001,49266.490246666675,8168.141662666668,0.0,0.0,0.0
2059,3,30,8,86743.41191333333,45245.188416666664,34695.09315333333,47875.167426666674,7063.739508666667,0.0,0.0,0.0
2059,3,31,1,88572.41540666665,46248.70257666666,31938.187019999998,47113.57745333333,6440.925005666667,0.0,0.0,0.0
2059,3,31,2,87695.61046666668,46556.296566666664,31474.657883333333,47715.173879999995,6357.659723666667,0.0,0.0,0.0
2059,3,31,3,90187.46771,48225.49718,33290.80524,48161.46162666666,7250.671020000001,0.0,0.0,0.0
2059,3,31,4,104405.83851999999,51581.00360333334,35429.69068,52423.48918666667,7938.120300333333,0.0,0.0,0.0
2059,3,31,5,105948.43886666668,50678.67705333334,35803.689893333336,52321.94749,8004.661708333333,0.0,0.0,0.0
2059,3,31,6,106032.24893333332,51047.80074,35493.42662,52025.657093333335,7850.6876686666665,0.0,0.0,0.0
